TimeId,timestamp,year,quarter_year,month,week,day,hour,quarter_hour,dayOfWeek,isWeekend,isExtraHourDay,isExtraHour,isMissingHourDay,isMissingHour
2024021007300,2024-02-10 07:30:00,2024,1,2,6,10,7,30,6,1,0,0,0,0
2024021007450,2024-02-10 07:45:00,2024,1,2,6,10,7,45,6,1,0,0,0,0
2024021008000,2024-02-10 08:00:00,2024,1,2,6,10,8,0,6,1,0,0,0,0
2024021008150,2024-02-10 08:15:00,2024,1,2,6,10,8,15,6,1,0,0,0,0
2024021008300,2024-02-10 08:30:00,2024,1,2,6,10,8,30,6,1,0,0,0,0
2024021008450,2024-02-10 08:45:00,2024,1,2,6,10,8,45,6,1,0,0,0,0
2024021009000,2024-02-10 09:00:00,2024,1,2,6,10,9,0,6,1,0,0,0,0
2024021009150,2024-02-10 09:15:00,2024,1,2,6,10,9,15,6,1,0,0,0,0
2024021009300,2024-02-10 09:30:00,2024,1,2,6,10,9,30,6,1,0,0,0,0
2024021009450,2024-02-10 09:45:00,2024,1,2,6,10,9,45,6,1,0,0,0,0
2024021010000,2024-02-10 10:00:00,2024,1,2,6,10,10,0,6,1,0,0,0,0
2024021010150,2024-02-10 10:15:00,2024,1,2,6,10,10,15,6,1,0,0,0,0
2024021010300,2024-02-10 10:30:00,2024,1,2,6,10,10,30,6,1,0,0,0,0
2024021010450,2024-02-10 10:45:00,2024,1,2,6,10,10,45,6,1,0,0,0,0
2024021011000,2024-02-10 11:00:00,2024,1,2,6,10,11,0,6,1,0,0,0,0
2024021011150,2024-02-10 11:15:00,2024,1,2,6,10,11,15,6,1,0,0,0,0
2024021011300,2024-02-10 11:30:00,2024,1,2,6,10,11,30,6,1,0,0,0,0
2024021011450,2024-02-10 11:45:00,2024,1,2,6,10,11,45,6,1,0,0,0,0
2024021012000,2024-02-10 12:00:00,2024,1,2,6,10,12,0,6,1,0,0,0,0
2024021012150,2024-02-10 12:15:00,2024,1,2,6,10,12,15,6,1,0,0,0,0
2024021012300,2024-02-10 12:30:00,2024,1,2,6,10,12,30,6,1,0,0,0,0
2024021012450,2024-02-10 12:45:00,2024,1,2,6,10,12,45,6,1,0,0,0,0
2024021013000,2024-02-10 13:00:00,2024,1,2,6,10,13,0,6,1,0,0,0,0
2024021013150,2024-02-10 13:15:00,2024,1,2,6,10,13,15,6,1,0,0,0,0
2024021013300,2024-02-10 13:30:00,2024,1,2,6,10,13,30,6,1,0,0,0,0
2024021013450,2024-02-10 13:45:00,2024,1,2,6,10,13,45,6,1,0,0,0,0
2024021014000,2024-02-10 14:00:00,2024,1,2,6,10,14,0,6,1,0,0,0,0
2024021014150,2024-02-10 14:15:00,2024,1,2,6,10,14,15,6,1,0,0,0,0
2024021014300,2024-02-10 14:30:00,2024,1,2,6,10,14,30,6,1,0,0,0,0
2024021014450,2024-02-10 14:45:00,2024,1,2,6,10,14,45,6,1,0,0,0,0
2024021015000,2024-02-10 15:00:00,2024,1,2,6,10,15,0,6,1,0,0,0,0
2024021015150,2024-02-10 15:15:00,2024,1,2,6,10,15,15,6,1,0,0,0,0
2024021015300,2024-02-10 15:30:00,2024,1,2,6,10,15,30,6,1,0,0,0,0
2024021015450,2024-02-10 15:45:00,2024,1,2,6,10,15,45,6,1,0,0,0,0
2024021016000,2024-02-10 16:00:00,2024,1,2,6,10,16,0,6,1,0,0,0,0
2024021016150,2024-02-10 16:15:00,2024,1,2,6,10,16,15,6,1,0,0,0,0
2024021016300,2024-02-10 16:30:00,2024,1,2,6,10,16,30,6,1,0,0,0,0
2024021016450,2024-02-10 16:45:00,2024,1,2,6,10,16,45,6,1,0,0,0,0
2024021017000,2024-02-10 17:00:00,2024,1,2,6,10,17,0,6,1,0,0,0,0
2024021017150,2024-02-10 17:15:00,2024,1,2,6,10,17,15,6,1,0,0,0,0
2024021017300,2024-02-10 17:30:00,2024,1,2,6,10,17,30,6,1,0,0,0,0
2024021017450,2024-02-10 17:45:00,2024,1,2,6,10,17,45,6,1,0,0,0,0
2024021018000,2024-02-10 18:00:00,2024,1,2,6,10,18,0,6,1,0,0,0,0
2024021018150,2024-02-10 18:15:00,2024,1,2,6,10,18,15,6,1,0,0,0,0
2024021018300,2024-02-10 18:30:00,2024,1,2,6,10,18,30,6,1,0,0,0,0
2024021018450,2024-02-10 18:45:00,2024,1,2,6,10,18,45,6,1,0,0,0,0
2024021019000,2024-02-10 19:00:00,2024,1,2,6,10,19,0,6,1,0,0,0,0
2024021019150,2024-02-10 19:15:00,2024,1,2,6,10,19,15,6,1,0,0,0,0
2024021019300,2024-02-10 19:30:00,2024,1,2,6,10,19,30,6,1,0,0,0,0
2024021019450,2024-02-10 19:45:00,2024,1,2,6,10,19,45,6,1,0,0,0,0
2024021020000,2024-02-10 20:00:00,2024,1,2,6,10,20,0,6,1,0,0,0,0
2024021020150,2024-02-10 20:15:00,2024,1,2,6,10,20,15,6,1,0,0,0,0
2024021020300,2024-02-10 20:30:00,2024,1,2,6,10,20,30,6,1,0,0,0,0
2024021020450,2024-02-10 20:45:00,2024,1,2,6,10,20,45,6,1,0,0,0,0
2024021021000,2024-02-10 21:00:00,2024,1,2,6,10,21,0,6,1,0,0,0,0
2024021021150,2024-02-10 21:15:00,2024,1,2,6,10,21,15,6,1,0,0,0,0
2024021021300,2024-02-10 21:30:00,2024,1,2,6,10,21,30,6,1,0,0,0,0
2024021021450,2024-02-10 21:45:00,2024,1,2,6,10,21,45,6,1,0,0,0,0
2024021022000,2024-02-10 22:00:00,2024,1,2,6,10,22,0,6,1,0,0,0,0
2024021022150,2024-02-10 22:15:00,2024,1,2,6,10,22,15,6,1,0,0,0,0
2024021022300,2024-02-10 22:30:00,2024,1,2,6,10,22,30,6,1,0,0,0,0
2024021022450,2024-02-10 22:45:00,2024,1,2,6,10,22,45,6,1,0,0,0,0
2024021023000,2024-02-10 23:00:00,2024,1,2,6,10,23,0,6,1,0,0,0,0
2024021023150,2024-02-10 23:15:00,2024,1,2,6,10,23,15,6,1,0,0,0,0
2024021023300,2024-02-10 23:30:00,2024,1,2,6,10,23,30,6,1,0,0,0,0
2024021023450,2024-02-10 23:45:00,2024,1,2,6,10,23,45,6,1,0,0,0,0
2024021100000,2024-02-11 00:00:00,2024,1,2,6,11,0,0,7,1,0,0,0,0
2024021100150,2024-02-11 00:15:00,2024,1,2,6,11,0,15,7,1,0,0,0,0
2024021100300,2024-02-11 00:30:00,2024,1,2,6,11,0,30,7,1,0,0,0,0
2024021100450,2024-02-11 00:45:00,2024,1,2,6,11,0,45,7,1,0,0,0,0
2024021101000,2024-02-11 01:00:00,2024,1,2,6,11,1,0,7,1,0,0,0,0
2024021101150,2024-02-11 01:15:00,2024,1,2,6,11,1,15,7,1,0,0,0,0
2024021101300,2024-02-11 01:30:00,2024,1,2,6,11,1,30,7,1,0,0,0,0
2024021101450,2024-02-11 01:45:00,2024,1,2,6,11,1,45,7,1,0,0,0,0
2024021102000,2024-02-11 02:00:00,2024,1,2,6,11,2,0,7,1,0,0,0,0
2024021102150,2024-02-11 02:15:00,2024,1,2,6,11,2,15,7,1,0,0,0,0
2024021102300,2024-02-11 02:30:00,2024,1,2,6,11,2,30,7,1,0,0,0,0
2024021102450,2024-02-11 02:45:00,2024,1,2,6,11,2,45,7,1,0,0,0,0
2024021103000,2024-02-11 03:00:00,2024,1,2,6,11,3,0,7,1,0,0,0,0
2024021103150,2024-02-11 03:15:00,2024,1,2,6,11,3,15,7,1,0,0,0,0
2024021103300,2024-02-11 03:30:00,2024,1,2,6,11,3,30,7,1,0,0,0,0
2024021103450,2024-02-11 03:45:00,2024,1,2,6,11,3,45,7,1,0,0,0,0
2024021104000,2024-02-11 04:00:00,2024,1,2,6,11,4,0,7,1,0,0,0,0
2024021104150,2024-02-11 04:15:00,2024,1,2,6,11,4,15,7,1,0,0,0,0
2024021104300,2024-02-11 04:30:00,2024,1,2,6,11,4,30,7,1,0,0,0,0
2024021104450,2024-02-11 04:45:00,2024,1,2,6,11,4,45,7,1,0,0,0,0
2024021105000,2024-02-11 05:00:00,2024,1,2,6,11,5,0,7,1,0,0,0,0
2024021105150,2024-02-11 05:15:00,2024,1,2,6,11,5,15,7,1,0,0,0,0
2024021105300,2024-02-11 05:30:00,2024,1,2,6,11,5,30,7,1,0,0,0,0
2024021105450,2024-02-11 05:45:00,2024,1,2,6,11,5,45,7,1,0,0,0,0
2024021106000,2024-02-11 06:00:00,2024,1,2,6,11,6,0,7,1,0,0,0,0
2024021106150,2024-02-11 06:15:00,2024,1,2,6,11,6,15,7,1,0,0,0,0
2024021106300,2024-02-11 06:30:00,2024,1,2,6,11,6,30,7,1,0,0,0,0
2024021106450,2024-02-11 06:45:00,2024,1,2,6,11,6,45,7,1,0,0,0,0
2024021107000,2024-02-11 07:00:00,2024,1,2,6,11,7,0,7,1,0,0,0,0
2024021107150,2024-02-11 07:15:00,2024,1,2,6,11,7,15,7,1,0,0,0,0
2024021107300,2024-02-11 07:30:00,2024,1,2,6,11,7,30,7,1,0,0,0,0
2024021107450,2024-02-11 07:45:00,2024,1,2,6,11,7,45,7,1,0,0,0,0
2024021108000,2024-02-11 08:00:00,2024,1,2,6,11,8,0,7,1,0,0,0,0
2024021108150,2024-02-11 08:15:00,2024,1,2,6,11,8,15,7,1,0,0,0,0
2024021108300,2024-02-11 08:30:00,2024,1,2,6,11,8,30,7,1,0,0,0,0
2024021108450,2024-02-11 08:45:00,2024,1,2,6,11,8,45,7,1,0,0,0,0
2024021109000,2024-02-11 09:00:00,2024,1,2,6,11,9,0,7,1,0,0,0,0
2024021109150,2024-02-11 09:15:00,2024,1,2,6,11,9,15,7,1,0,0,0,0
2024021109300,2024-02-11 09:30:00,2024,1,2,6,11,9,30,7,1,0,0,0,0
2024021109450,2024-02-11 09:45:00,2024,1,2,6,11,9,45,7,1,0,0,0,0
2024021110000,2024-02-11 10:00:00,2024,1,2,6,11,10,0,7,1,0,0,0,0
2024021110150,2024-02-11 10:15:00,2024,1,2,6,11,10,15,7,1,0,0,0,0
2024021110300,2024-02-11 10:30:00,2024,1,2,6,11,10,30,7,1,0,0,0,0
2024021110450,2024-02-11 10:45:00,2024,1,2,6,11,10,45,7,1,0,0,0,0
2024021111000,2024-02-11 11:00:00,2024,1,2,6,11,11,0,7,1,0,0,0,0
2024021111150,2024-02-11 11:15:00,2024,1,2,6,11,11,15,7,1,0,0,0,0
2024021111300,2024-02-11 11:30:00,2024,1,2,6,11,11,30,7,1,0,0,0,0
2024021111450,2024-02-11 11:45:00,2024,1,2,6,11,11,45,7,1,0,0,0,0
2024021112000,2024-02-11 12:00:00,2024,1,2,6,11,12,0,7,1,0,0,0,0
2024021112150,2024-02-11 12:15:00,2024,1,2,6,11,12,15,7,1,0,0,0,0
2024021112300,2024-02-11 12:30:00,2024,1,2,6,11,12,30,7,1,0,0,0,0
2024021112450,2024-02-11 12:45:00,2024,1,2,6,11,12,45,7,1,0,0,0,0
2024021113000,2024-02-11 13:00:00,2024,1,2,6,11,13,0,7,1,0,0,0,0
2024021113150,2024-02-11 13:15:00,2024,1,2,6,11,13,15,7,1,0,0,0,0
2024021113300,2024-02-11 13:30:00,2024,1,2,6,11,13,30,7,1,0,0,0,0
2024021113450,2024-02-11 13:45:00,2024,1,2,6,11,13,45,7,1,0,0,0,0
2024021114000,2024-02-11 14:00:00,2024,1,2,6,11,14,0,7,1,0,0,0,0
2024021114150,2024-02-11 14:15:00,2024,1,2,6,11,14,15,7,1,0,0,0,0
2024021114300,2024-02-11 14:30:00,2024,1,2,6,11,14,30,7,1,0,0,0,0
2024021114450,2024-02-11 14:45:00,2024,1,2,6,11,14,45,7,1,0,0,0,0
2024021115000,2024-02-11 15:00:00,2024,1,2,6,11,15,0,7,1,0,0,0,0
2024021115150,2024-02-11 15:15:00,2024,1,2,6,11,15,15,7,1,0,0,0,0
2024021115300,2024-02-11 15:30:00,2024,1,2,6,11,15,30,7,1,0,0,0,0
2024021115450,2024-02-11 15:45:00,2024,1,2,6,11,15,45,7,1,0,0,0,0
2024021116000,2024-02-11 16:00:00,2024,1,2,6,11,16,0,7,1,0,0,0,0
2024021116150,2024-02-11 16:15:00,2024,1,2,6,11,16,15,7,1,0,0,0,0
2024021116300,2024-02-11 16:30:00,2024,1,2,6,11,16,30,7,1,0,0,0,0
2024021116450,2024-02-11 16:45:00,2024,1,2,6,11,16,45,7,1,0,0,0,0
2024021117000,2024-02-11 17:00:00,2024,1,2,6,11,17,0,7,1,0,0,0,0
2024021117150,2024-02-11 17:15:00,2024,1,2,6,11,17,15,7,1,0,0,0,0
2024021117300,2024-02-11 17:30:00,2024,1,2,6,11,17,30,7,1,0,0,0,0
2024021117450,2024-02-11 17:45:00,2024,1,2,6,11,17,45,7,1,0,0,0,0
2024021118000,2024-02-11 18:00:00,2024,1,2,6,11,18,0,7,1,0,0,0,0
2024021118150,2024-02-11 18:15:00,2024,1,2,6,11,18,15,7,1,0,0,0,0
2024021118300,2024-02-11 18:30:00,2024,1,2,6,11,18,30,7,1,0,0,0,0
2024021118450,2024-02-11 18:45:00,2024,1,2,6,11,18,45,7,1,0,0,0,0
2024021119000,2024-02-11 19:00:00,2024,1,2,6,11,19,0,7,1,0,0,0,0
2024021119150,2024-02-11 19:15:00,2024,1,2,6,11,19,15,7,1,0,0,0,0
2024021119300,2024-02-11 19:30:00,2024,1,2,6,11,19,30,7,1,0,0,0,0
2024021119450,2024-02-11 19:45:00,2024,1,2,6,11,19,45,7,1,0,0,0,0
2024021120000,2024-02-11 20:00:00,2024,1,2,6,11,20,0,7,1,0,0,0,0
2024021120150,2024-02-11 20:15:00,2024,1,2,6,11,20,15,7,1,0,0,0,0
2024021120300,2024-02-11 20:30:00,2024,1,2,6,11,20,30,7,1,0,0,0,0
2024021120450,2024-02-11 20:45:00,2024,1,2,6,11,20,45,7,1,0,0,0,0
2024021121000,2024-02-11 21:00:00,2024,1,2,6,11,21,0,7,1,0,0,0,0
2024021121150,2024-02-11 21:15:00,2024,1,2,6,11,21,15,7,1,0,0,0,0
2024021121300,2024-02-11 21:30:00,2024,1,2,6,11,21,30,7,1,0,0,0,0
2024021121450,2024-02-11 21:45:00,2024,1,2,6,11,21,45,7,1,0,0,0,0
2024021122000,2024-02-11 22:00:00,2024,1,2,6,11,22,0,7,1,0,0,0,0
2024021122150,2024-02-11 22:15:00,2024,1,2,6,11,22,15,7,1,0,0,0,0
2024021122300,2024-02-11 22:30:00,2024,1,2,6,11,22,30,7,1,0,0,0,0
2024021122450,2024-02-11 22:45:00,2024,1,2,6,11,22,45,7,1,0,0,0,0
2024021123000,2024-02-11 23:00:00,2024,1,2,6,11,23,0,7,1,0,0,0,0
2024021123150,2024-02-11 23:15:00,2024,1,2,6,11,23,15,7,1,0,0,0,0
2024021123300,2024-02-11 23:30:00,2024,1,2,6,11,23,30,7,1,0,0,0,0
2024021123450,2024-02-11 23:45:00,2024,1,2,6,11,23,45,7,1,0,0,0,0
2024021200000,2024-02-12 00:00:00,2024,1,2,7,12,0,0,1,0,0,0,0,0
2024021200150,2024-02-12 00:15:00,2024,1,2,7,12,0,15,1,0,0,0,0,0
2024021200300,2024-02-12 00:30:00,2024,1,2,7,12,0,30,1,0,0,0,0,0
2024021200450,2024-02-12 00:45:00,2024,1,2,7,12,0,45,1,0,0,0,0,0
2024021201000,2024-02-12 01:00:00,2024,1,2,7,12,1,0,1,0,0,0,0,0
2024021201150,2024-02-12 01:15:00,2024,1,2,7,12,1,15,1,0,0,0,0,0
2024021201300,2024-02-12 01:30:00,2024,1,2,7,12,1,30,1,0,0,0,0,0
2024021201450,2024-02-12 01:45:00,2024,1,2,7,12,1,45,1,0,0,0,0,0
2024021202000,2024-02-12 02:00:00,2024,1,2,7,12,2,0,1,0,0,0,0,0
2024021202150,2024-02-12 02:15:00,2024,1,2,7,12,2,15,1,0,0,0,0,0
2024021202300,2024-02-12 02:30:00,2024,1,2,7,12,2,30,1,0,0,0,0,0
2024021202450,2024-02-12 02:45:00,2024,1,2,7,12,2,45,1,0,0,0,0,0
2024021203000,2024-02-12 03:00:00,2024,1,2,7,12,3,0,1,0,0,0,0,0
2024021203150,2024-02-12 03:15:00,2024,1,2,7,12,3,15,1,0,0,0,0,0
2024021203300,2024-02-12 03:30:00,2024,1,2,7,12,3,30,1,0,0,0,0,0
2024021203450,2024-02-12 03:45:00,2024,1,2,7,12,3,45,1,0,0,0,0,0
2024021204000,2024-02-12 04:00:00,2024,1,2,7,12,4,0,1,0,0,0,0,0
2024021204150,2024-02-12 04:15:00,2024,1,2,7,12,4,15,1,0,0,0,0,0
2024021204300,2024-02-12 04:30:00,2024,1,2,7,12,4,30,1,0,0,0,0,0
2024021204450,2024-02-12 04:45:00,2024,1,2,7,12,4,45,1,0,0,0,0,0
2024021205000,2024-02-12 05:00:00,2024,1,2,7,12,5,0,1,0,0,0,0,0
2024021205150,2024-02-12 05:15:00,2024,1,2,7,12,5,15,1,0,0,0,0,0
2024021205300,2024-02-12 05:30:00,2024,1,2,7,12,5,30,1,0,0,0,0,0
2024021205450,2024-02-12 05:45:00,2024,1,2,7,12,5,45,1,0,0,0,0,0
2024021206000,2024-02-12 06:00:00,2024,1,2,7,12,6,0,1,0,0,0,0,0
2024021206150,2024-02-12 06:15:00,2024,1,2,7,12,6,15,1,0,0,0,0,0
2024021206300,2024-02-12 06:30:00,2024,1,2,7,12,6,30,1,0,0,0,0,0
2024021206450,2024-02-12 06:45:00,2024,1,2,7,12,6,45,1,0,0,0,0,0
2024021207000,2024-02-12 07:00:00,2024,1,2,7,12,7,0,1,0,0,0,0,0
2024021207150,2024-02-12 07:15:00,2024,1,2,7,12,7,15,1,0,0,0,0,0
2024021207300,2024-02-12 07:30:00,2024,1,2,7,12,7,30,1,0,0,0,0,0
2024021207450,2024-02-12 07:45:00,2024,1,2,7,12,7,45,1,0,0,0,0,0
2024021208000,2024-02-12 08:00:00,2024,1,2,7,12,8,0,1,0,0,0,0,0
2024021208150,2024-02-12 08:15:00,2024,1,2,7,12,8,15,1,0,0,0,0,0
2024021208300,2024-02-12 08:30:00,2024,1,2,7,12,8,30,1,0,0,0,0,0
2024021208450,2024-02-12 08:45:00,2024,1,2,7,12,8,45,1,0,0,0,0,0
2024021209000,2024-02-12 09:00:00,2024,1,2,7,12,9,0,1,0,0,0,0,0
2024021209150,2024-02-12 09:15:00,2024,1,2,7,12,9,15,1,0,0,0,0,0
2024021209300,2024-02-12 09:30:00,2024,1,2,7,12,9,30,1,0,0,0,0,0
2024021209450,2024-02-12 09:45:00,2024,1,2,7,12,9,45,1,0,0,0,0,0
2024021210000,2024-02-12 10:00:00,2024,1,2,7,12,10,0,1,0,0,0,0,0
2024021210150,2024-02-12 10:15:00,2024,1,2,7,12,10,15,1,0,0,0,0,0
2024021210300,2024-02-12 10:30:00,2024,1,2,7,12,10,30,1,0,0,0,0,0
2024021210450,2024-02-12 10:45:00,2024,1,2,7,12,10,45,1,0,0,0,0,0
2024021211000,2024-02-12 11:00:00,2024,1,2,7,12,11,0,1,0,0,0,0,0
2024021211150,2024-02-12 11:15:00,2024,1,2,7,12,11,15,1,0,0,0,0,0
2024021211300,2024-02-12 11:30:00,2024,1,2,7,12,11,30,1,0,0,0,0,0
2024021211450,2024-02-12 11:45:00,2024,1,2,7,12,11,45,1,0,0,0,0,0
2024021212000,2024-02-12 12:00:00,2024,1,2,7,12,12,0,1,0,0,0,0,0
2024021212150,2024-02-12 12:15:00,2024,1,2,7,12,12,15,1,0,0,0,0,0
2024021212300,2024-02-12 12:30:00,2024,1,2,7,12,12,30,1,0,0,0,0,0
2024021212450,2024-02-12 12:45:00,2024,1,2,7,12,12,45,1,0,0,0,0,0
2024021213000,2024-02-12 13:00:00,2024,1,2,7,12,13,0,1,0,0,0,0,0
2024021213150,2024-02-12 13:15:00,2024,1,2,7,12,13,15,1,0,0,0,0,0
2024021213300,2024-02-12 13:30:00,2024,1,2,7,12,13,30,1,0,0,0,0,0
2024021213450,2024-02-12 13:45:00,2024,1,2,7,12,13,45,1,0,0,0,0,0
2024021214000,2024-02-12 14:00:00,2024,1,2,7,12,14,0,1,0,0,0,0,0
2024021214150,2024-02-12 14:15:00,2024,1,2,7,12,14,15,1,0,0,0,0,0
2024021214300,2024-02-12 14:30:00,2024,1,2,7,12,14,30,1,0,0,0,0,0
2024021214450,2024-02-12 14:45:00,2024,1,2,7,12,14,45,1,0,0,0,0,0
2024021215000,2024-02-12 15:00:00,2024,1,2,7,12,15,0,1,0,0,0,0,0
2024021215150,2024-02-12 15:15:00,2024,1,2,7,12,15,15,1,0,0,0,0,0
2024021215300,2024-02-12 15:30:00,2024,1,2,7,12,15,30,1,0,0,0,0,0
2024021215450,2024-02-12 15:45:00,2024,1,2,7,12,15,45,1,0,0,0,0,0
2024021216000,2024-02-12 16:00:00,2024,1,2,7,12,16,0,1,0,0,0,0,0
2024021216150,2024-02-12 16:15:00,2024,1,2,7,12,16,15,1,0,0,0,0,0
2024021216300,2024-02-12 16:30:00,2024,1,2,7,12,16,30,1,0,0,0,0,0
2024021216450,2024-02-12 16:45:00,2024,1,2,7,12,16,45,1,0,0,0,0,0
2024021217000,2024-02-12 17:00:00,2024,1,2,7,12,17,0,1,0,0,0,0,0
2024021217150,2024-02-12 17:15:00,2024,1,2,7,12,17,15,1,0,0,0,0,0
2024021217300,2024-02-12 17:30:00,2024,1,2,7,12,17,30,1,0,0,0,0,0
2024021217450,2024-02-12 17:45:00,2024,1,2,7,12,17,45,1,0,0,0,0,0
2024021218000,2024-02-12 18:00:00,2024,1,2,7,12,18,0,1,0,0,0,0,0
2024021218150,2024-02-12 18:15:00,2024,1,2,7,12,18,15,1,0,0,0,0,0
2024021218300,2024-02-12 18:30:00,2024,1,2,7,12,18,30,1,0,0,0,0,0
2024021218450,2024-02-12 18:45:00,2024,1,2,7,12,18,45,1,0,0,0,0,0
2024021219000,2024-02-12 19:00:00,2024,1,2,7,12,19,0,1,0,0,0,0,0
2024021219150,2024-02-12 19:15:00,2024,1,2,7,12,19,15,1,0,0,0,0,0
2024021219300,2024-02-12 19:30:00,2024,1,2,7,12,19,30,1,0,0,0,0,0
2024021219450,2024-02-12 19:45:00,2024,1,2,7,12,19,45,1,0,0,0,0,0
2024021220000,2024-02-12 20:00:00,2024,1,2,7,12,20,0,1,0,0,0,0,0
2024021220150,2024-02-12 20:15:00,2024,1,2,7,12,20,15,1,0,0,0,0,0
2024021220300,2024-02-12 20:30:00,2024,1,2,7,12,20,30,1,0,0,0,0,0
2024021220450,2024-02-12 20:45:00,2024,1,2,7,12,20,45,1,0,0,0,0,0
2024021221000,2024-02-12 21:00:00,2024,1,2,7,12,21,0,1,0,0,0,0,0
2024021221150,2024-02-12 21:15:00,2024,1,2,7,12,21,15,1,0,0,0,0,0
2024021221300,2024-02-12 21:30:00,2024,1,2,7,12,21,30,1,0,0,0,0,0
2024021221450,2024-02-12 21:45:00,2024,1,2,7,12,21,45,1,0,0,0,0,0
2024021222000,2024-02-12 22:00:00,2024,1,2,7,12,22,0,1,0,0,0,0,0
2024021222150,2024-02-12 22:15:00,2024,1,2,7,12,22,15,1,0,0,0,0,0
2024021222300,2024-02-12 22:30:00,2024,1,2,7,12,22,30,1,0,0,0,0,0
2024021222450,2024-02-12 22:45:00,2024,1,2,7,12,22,45,1,0,0,0,0,0
2024021223000,2024-02-12 23:00:00,2024,1,2,7,12,23,0,1,0,0,0,0,0
2024021223150,2024-02-12 23:15:00,2024,1,2,7,12,23,15,1,0,0,0,0,0
2024021223300,2024-02-12 23:30:00,2024,1,2,7,12,23,30,1,0,0,0,0,0
2024021223450,2024-02-12 23:45:00,2024,1,2,7,12,23,45,1,0,0,0,0,0
2024021300000,2024-02-13 00:00:00,2024,1,2,7,13,0,0,2,0,0,0,0,0
2024021300150,2024-02-13 00:15:00,2024,1,2,7,13,0,15,2,0,0,0,0,0
2024021300300,2024-02-13 00:30:00,2024,1,2,7,13,0,30,2,0,0,0,0,0
2024021300450,2024-02-13 00:45:00,2024,1,2,7,13,0,45,2,0,0,0,0,0
2024021301000,2024-02-13 01:00:00,2024,1,2,7,13,1,0,2,0,0,0,0,0
2024021301150,2024-02-13 01:15:00,2024,1,2,7,13,1,15,2,0,0,0,0,0
2024021301300,2024-02-13 01:30:00,2024,1,2,7,13,1,30,2,0,0,0,0,0
2024021301450,2024-02-13 01:45:00,2024,1,2,7,13,1,45,2,0,0,0,0,0
2024021302000,2024-02-13 02:00:00,2024,1,2,7,13,2,0,2,0,0,0,0,0
2024021302150,2024-02-13 02:15:00,2024,1,2,7,13,2,15,2,0,0,0,0,0
2024021302300,2024-02-13 02:30:00,2024,1,2,7,13,2,30,2,0,0,0,0,0
2024021302450,2024-02-13 02:45:00,2024,1,2,7,13,2,45,2,0,0,0,0,0
2024021303000,2024-02-13 03:00:00,2024,1,2,7,13,3,0,2,0,0,0,0,0
2024021303150,2024-02-13 03:15:00,2024,1,2,7,13,3,15,2,0,0,0,0,0
2024021303300,2024-02-13 03:30:00,2024,1,2,7,13,3,30,2,0,0,0,0,0
2024021303450,2024-02-13 03:45:00,2024,1,2,7,13,3,45,2,0,0,0,0,0
2024021304000,2024-02-13 04:00:00,2024,1,2,7,13,4,0,2,0,0,0,0,0
2024021304150,2024-02-13 04:15:00,2024,1,2,7,13,4,15,2,0,0,0,0,0
2024021304300,2024-02-13 04:30:00,2024,1,2,7,13,4,30,2,0,0,0,0,0
2024021304450,2024-02-13 04:45:00,2024,1,2,7,13,4,45,2,0,0,0,0,0
2024021305000,2024-02-13 05:00:00,2024,1,2,7,13,5,0,2,0,0,0,0,0
2024021305150,2024-02-13 05:15:00,2024,1,2,7,13,5,15,2,0,0,0,0,0
2024021305300,2024-02-13 05:30:00,2024,1,2,7,13,5,30,2,0,0,0,0,0
2024021305450,2024-02-13 05:45:00,2024,1,2,7,13,5,45,2,0,0,0,0,0
2024021306000,2024-02-13 06:00:00,2024,1,2,7,13,6,0,2,0,0,0,0,0
2024021306150,2024-02-13 06:15:00,2024,1,2,7,13,6,15,2,0,0,0,0,0
2024021306300,2024-02-13 06:30:00,2024,1,2,7,13,6,30,2,0,0,0,0,0
2024021306450,2024-02-13 06:45:00,2024,1,2,7,13,6,45,2,0,0,0,0,0
2024021307000,2024-02-13 07:00:00,2024,1,2,7,13,7,0,2,0,0,0,0,0
2024021307150,2024-02-13 07:15:00,2024,1,2,7,13,7,15,2,0,0,0,0,0
2024021307300,2024-02-13 07:30:00,2024,1,2,7,13,7,30,2,0,0,0,0,0
2024021307450,2024-02-13 07:45:00,2024,1,2,7,13,7,45,2,0,0,0,0,0
2024021308000,2024-02-13 08:00:00,2024,1,2,7,13,8,0,2,0,0,0,0,0
2024021308150,2024-02-13 08:15:00,2024,1,2,7,13,8,15,2,0,0,0,0,0
2024021308300,2024-02-13 08:30:00,2024,1,2,7,13,8,30,2,0,0,0,0,0
2024021308450,2024-02-13 08:45:00,2024,1,2,7,13,8,45,2,0,0,0,0,0
2024021309000,2024-02-13 09:00:00,2024,1,2,7,13,9,0,2,0,0,0,0,0
2024021309150,2024-02-13 09:15:00,2024,1,2,7,13,9,15,2,0,0,0,0,0
2024021309300,2024-02-13 09:30:00,2024,1,2,7,13,9,30,2,0,0,0,0,0
2024021309450,2024-02-13 09:45:00,2024,1,2,7,13,9,45,2,0,0,0,0,0
2024021310000,2024-02-13 10:00:00,2024,1,2,7,13,10,0,2,0,0,0,0,0
2024021310150,2024-02-13 10:15:00,2024,1,2,7,13,10,15,2,0,0,0,0,0
2024021310300,2024-02-13 10:30:00,2024,1,2,7,13,10,30,2,0,0,0,0,0
2024021310450,2024-02-13 10:45:00,2024,1,2,7,13,10,45,2,0,0,0,0,0
